┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┓
┃ Name                                                    ┃ Motors   ┃ Whl  ┃ CurrLim   ┃ Test     ┃ TTG   ┃ TractForce   ┃ MinVolt   ┃ PushCurr   ┃ TurnCurr  ┃ MaxSpd  ┃ Stages                      ┃
│ WCP SS Gearbox                                          │ 4        │ 4    │ 39        │ 0.0284   │ 1.45  │ 51.12        │ 10.5      │ 141        │ 156       │ 12.6    │ (13, 50, 34, 40)            │
│ WCP DS Gearbox                                          │ 4        │ 4    │ 40        │ 0.0284   │ 1.45  │ 51.03        │ 10.45     │ 144        │ 160       │ 12.75   │ (14, 42, 30, 44)            │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 35        │ 0.0284   │ 1.5   │ 52.89        │ 10.7      │ 126        │ 140       │ 12.1    │ (14, 50, 30, 44)            │
│ WCP SS Gearbox                                          │ 6        │ 4    │ 30        │ 0.0284   │ 1.5   │ 52.83        │ 10.15     │ 167        │ 180       │ 11.5    │ (14, 50, 34, 40)            │
│ WCP DS Gearbox                                          │ 6        │ 4    │ 33        │ 0.0284   │ 1.5   │ 52.8         │ 9.95      │ 183        │ 198       │ 12.4    │ (13, 42, 34, 40)            │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 6    │ 33        │ 0.0284   │ 1.5   │ 52.77        │ 10.8      │ 119        │ 126       │ 11.5    │ (12, 60, 18, 30)            │
│ VEX Single Speed, Double Reduction Gearbox              │ 4        │ 6    │ 30        │ 0.0284   │ 1.55  │ 54.59        │ 11.0      │ 108        │ 111       │ 10.65   │ (12, 40, 14, 40)            │
│ VEX Single Speed, Single Reduction Gearbox              │ 6        │ 6    │ 28        │ 0.0284   │ 1.55  │ 54.58        │ 10.35     │ 156        │ 166       │ 11.0    │ (12, 84)                    │
│ WCP DS Gearbox                                          │ 6        │ 4    │ 29        │ 0.0284   │ 1.55  │ 54.51        │ 10.25     │ 161        │ 174       │ 11.4    │ (11, 42, 34, 40)            │
│ EVO Slim                                                │ 4        │ 4    │ 27        │ 0.0284   │ 1.65  │ 58.16        │ 11.15     │ 97         │ 99        │ 9.35    │ (15, 85, 30, 40)            │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 25        │ 0.0284   │ 1.75  │ 61.61        │ 11.25     │ 90         │ 87        │ 8.05    │ (12, 50, 24, 50)            │
│ VEX Single Speed, Single Reduction Gearbox              │ 6        │ 4    │ 22        │ 0.0284   │ 1.8   │ 63.45        │ 10.8      │ 122        │ 123       │ 7.7     │ (12, 84)                    │
│ WCP DS Gearbox                                          │ 6        │ 4    │ 21        │ 0.0284   │ 1.95  │ 68.61        │ 10.9      │ 117        │ 109       │ 6.6     │ (11, 42, 24, 50)            │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 4    │ 23        │ 0.0284   │ 2.0   │ 70.5         │ 11.35     │ 83         │ 71        │ 6.15    │ (8, 62, 20, 28)             │
│ WCP SS Gearbox                                          │ 6        │ 4    │ 20        │ 0.0284   │ 2.2   │ 77.52        │ 11.0      │ 111        │ 93        │ 5.3     │ (11, 50, 24, 50)            │
│ WCP SS Gearbox                                          │ 6        │ 4    │ 21        │ 0.0284   │ 3.75  │ 132.0        │ 10.9      │ 93         │ 49        │ 2.7     │ (11, 50, 14, 60)            │
│ WCP DS Gearbox                                          │ 6        │ 6    │ 38        │ 0.0285   │ 1.45  │ 50.81        │ 9.5       │ 211        │ 228       │ 12.95   │ (13, 42, 30, 44)            │
│ WCP DS Gearbox                                          │ 6        │ 6    │ 40        │ 0.0285   │ 1.45  │ 50.8         │ 9.35      │ 222        │ 240       │ 13.25   │ (11, 42, 34, 40)            │
│ WCP DS Gearbox                                          │ 6        │ 6    │ 29        │ 0.0285   │ 1.55  │ 54.45        │ 10.25     │ 161        │ 173       │ 11.4    │ (13, 42, 24, 50)            │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 31        │ 0.0285   │ 1.55  │ 54.38        │ 10.95     │ 112        │ 121       │ 11.0    │ (12, 50, 30, 44)            │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 6    │ 31        │ 0.0285   │ 1.55  │ 54.33        │ 10.95     │ 112        │ 115       │ 11.0    │ (8, 62, 22, 26)             │
│ WCP DS Gearbox                                          │ 6        │ 6    │ 20        │ 0.0285   │ 2.15  │ 75.56        │ 11.0      │ 111        │ 88        │ 5.45    │ (13, 42, 14, 60)            │
│ EVO Slim                                                │ 6        │ 6    │ 20        │ 0.0285   │ 2.2   │ 77.31        │ 11.0      │ 111        │ 86        │ 5.3     │ (15, 85, 20, 50)            │
│ WCP DS Gearbox                                          │ 4        │ 4    │ 39        │ 0.0286   │ 1.45  │ 50.75        │ 10.5      │ 141        │ 156       │ 12.55   │ (11, 42, 34, 40)            │
│ WCP DS Gearbox                                          │ 4        │ 6    │ 39        │ 0.0286   │ 1.45  │ 50.7         │ 10.5      │ 141        │ 155       │ 12.55   │ (13, 42, 24, 50)            │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 6    │ 33        │ 0.0286   │ 1.5   │ 52.47        │ 10.8      │ 119        │ 127       │ 11.5    │ (14, 58, 16, 32)            │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 34        │ 0.0286   │ 1.5   │ 52.4         │ 10.75     │ 123        │ 136       │ 11.75   │ (11, 50, 34, 40)            │
│ EVO Slim                                                │ 4        │ 6    │ 36        │ 0.0286   │ 1.5   │ 52.38        │ 10.65     │ 130        │ 139       │ 12.3    │ (15, 85, 30, 40)            │
│ WCP SS Gearbox                                          │ 4        │ 6    │ 30        │ 0.0286   │ 1.55  │ 54.28        │ 11.0      │ 108        │ 112       │ 10.65   │ (11, 50, 24, 50)            │
│ VEX Single Speed, Single Reduction Gearbox              │ 4        │ 4    │ 28        │ 0.0286   │ 1.6   │ 55.98        │ 11.1      │ 101        │ 107       │ 9.85    │ (12, 84)                    │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 4    │ 28        │ 0.0286   │ 1.6   │ 55.98        │ 11.1      │ 101        │ 107       │ 9.85    │ (12, 60, 20, 28)            │
│ WCP DS Gearbox                                          │ 4        │ 4    │ 29        │ 0.0286   │ 1.6   │ 55.85        │ 11.05     │ 105        │ 111       │ 10.3    │ (13, 42, 24, 50)            │
│ WCP SS Gearbox                                          │ 4        │ 6    │ 27        │ 0.0286   │ 1.65  │ 57.73        │ 11.15     │ 97         │ 95        │ 9.35    │ (12, 50, 20, 54)            │
│ WCP DS Gearbox                                          │ 6        │ 4    │ 23        │ 0.0286   │ 1.7   │ 59.39        │ 10.75     │ 128        │ 137       │ 8.6     │ (14, 42, 24, 50)            │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 6    │ 25        │ 0.0286   │ 1.75  │ 61.12        │ 11.25     │ 90         │ 83        │ 8.1     │ (8, 62, 18, 30)             │
│ VEX Single Speed, Double Reduction Gearbox              │ 4        │ 4    │ 24        │ 0.0286   │ 1.85  │ 64.74        │ 11.3      │ 87         │ 80        │ 7.25    │ (12, 40, 14, 40)            │
│ WCP SS Gearbox                                          │ 4        │ 6    │ 22        │ 0.0286   │ 2.3   │ 80.49        │ 11.4      │ 79         │ 57        │ 4.95    │ (11, 50, 14, 60)            │
│ WCP SS Gearbox                                          │ 4        │ 6    │ 34        │ 0.0287   │ 1.5   │ 52.34        │ 10.75     │ 123        │ 131       │ 11.75   │ (13, 50, 24, 50)            │
│ VEX Single Speed, Single Reduction Gearbox              │ 4        │ 4    │ 34        │ 0.0287   │ 1.5   │ 52.26        │ 10.75     │ 123        │ 136       │ 11.75   │ (12, 64)                    │
│ WCP SS Gearbox                                          │ 6        │ 6    │ 33        │ 0.0287   │ 1.5   │ 52.24        │ 9.95      │ 183        │ 198       │ 12.35   │ (13, 50, 30, 44)            │
│ WCP SS Gearbox                                          │ 6        │ 6    │ 29        │ 0.0287   │ 1.55  │ 53.94        │ 10.25     │ 161        │ 174       │ 11.4    │ (11, 50, 30, 44)            │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 6    │ 31        │ 0.0287   │ 1.55  │ 53.93        │ 10.95     │ 112        │ 116       │ 11.0    │ (11, 60, 18, 30)            │
│ WCP SS Gearbox                                          │ 6        │ 6    │ 24        │ 0.0287   │ 1.65  │ 57.53        │ 10.65     │ 133        │ 136       │ 9.25    │ (12, 50, 24, 50)            │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 26        │ 0.0287   │ 1.7   │ 59.28        │ 11.2      │ 94         │ 94        │ 8.8     │ (13, 50, 24, 50)            │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 6    │ 26        │ 0.0287   │ 1.7   │ 59.18        │ 11.2      │ 94         │ 89        │ 8.8     │ (10, 60, 16, 32)            │
│ WCP SS Gearbox                                          │ 6        │ 6    │ 22        │ 0.0287   │ 1.8   │ 62.75        │ 10.8      │ 122        │ 115       │ 7.75    │ (13, 50, 20, 54)            │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 24        │ 0.0287   │ 1.85  │ 64.37        │ 11.3      │ 87         │ 80        │ 7.3     │ (11, 50, 24, 50)            │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 4    │ 22        │ 0.0287   │ 2.3   │ 80.05        │ 11.4      │ 79         │ 60        │ 4.95    │ (8, 62, 18, 30)             │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 21        │ 0.0287   │ 3.3   │ 114.88       │ 11.45     │ 76         │ 42        │ 3.15    │ (11, 50, 14, 60)            │
│ WCP SS Gearbox (SingleSpeed, 1 stage)                   │ 4        │ 4    │ 39        │ 0.0288   │ 1.45  │ 50.41        │ 10.5      │ 141        │ 156       │ 12.5    │ (13, 58)                    │
│ WCP SS Gearbox (SingleSpeed, 1 stage)                   │ 4        │ 6    │ 35        │ 0.0288   │ 1.5   │ 52.17        │ 10.7      │ 126        │ 135       │ 12.05   │ (8, 62)                     │
│ VEX Single Speed, Single Reduction Gearbox              │ 6        │ 6    │ 31        │ 0.0288   │ 1.5   │ 52.05        │ 10.1      │ 172        │ 186       │ 11.8    │ (12, 72)                    │
│ EVO Slim                                                │ 6        │ 6    │ 31        │ 0.0288   │ 1.5   │ 52.05        │ 10.1      │ 172        │ 186       │ 11.8    │ (15, 85, 34, 36)            │
│ WCP DS Gearbox                                          │ 4        │ 4    │ 30        │ 0.0288   │ 1.55  │ 53.74        │ 11.0      │ 108        │ 119       │ 10.65   │ (14, 42, 24, 50)            │
│ WCP DS Gearbox                                          │ 6        │ 4    │ 26        │ 0.0288   │ 1.6   │ 55.54        │ 10.5      │ 144        │ 156       │ 10.3    │ (12, 42, 30, 44)            │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 27        │ 0.0288   │ 1.65  │ 57.27        │ 11.15     │ 97         │ 101       │ 9.4     │ (14, 50, 24, 50)            │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 4    │ 27        │ 0.0288   │ 1.65  │ 57.24        │ 11.15     │ 97         │ 101       │ 9.4     │ (13, 58, 18, 30)            │
│ WCP DS Gearbox                                          │ 4        │ 6    │ 25        │ 0.0288   │ 1.75  │ 60.84        │ 11.25     │ 90         │ 84        │ 8.15    │ (14, 42, 14, 60)            │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 6    │ 24        │ 0.0288   │ 1.8   │ 62.44        │ 11.3      │ 87         │ 78        │ 7.45    │ (9, 62, 16, 32)             │
│ EVO Slim                                                │ 4        │ 6    │ 24        │ 0.0288   │ 1.85  │ 64.2         │ 11.3      │ 87         │ 76        │ 7.3     │ (15, 85, 20, 50)            │
