┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┓
┃ Name                                                    ┃ Motors   ┃ Whl  ┃ CurrLim   ┃ Test     ┃ TTG   ┃ TractForce   ┃ MinVolt   ┃ PushCurr   ┃ TurnCurr  ┃ MaxSpd  ┃ Stages                      ┃
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0939   │ 4.95  │ 52.74        │ 10.45     │ 152        │ 149       │ 9.8     │ (9, 62, 24, 32, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 24        │ 0.094    │ 3.85  │ 40.96        │ 8.7       │ 288        │ 288       │ 16.7    │ (14, 58, 28, 28, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.094    │ 3.85  │ 40.96        │ 8.7       │ 288        │ 288       │ 16.7    │ (14, 58, 16, 40, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.094    │ 3.95  │ 42.03        │ 8.85      │ 276        │ 276       │ 15.85   │ (11, 60, 20, 36, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 24        │ 0.094    │ 3.95  │ 42.0         │ 10.0      │ 182        │ 192       │ 15.65   │ (10, 60, 26, 30, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.094    │ 4.05  │ 43.1         │ 10.1      │ 175        │ 184       │ 14.6    │ (10, 60, 18, 38, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.094    │ 4.05  │ 43.1         │ 9.05      │ 264        │ 264       │ 14.85   │ (9, 62, 26, 30, 30, 36)     │
│ WCP SS Gearbox                                          │ 4        │ 6    │ 23        │ 0.094    │ 4.05  │ 43.09        │ 10.1      │ 175        │ 184       │ 14.6    │ (11, 50, 14, 60)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 20        │ 0.094    │ 4.4   │ 46.83        │ 9.35      │ 240        │ 240       │ 12.25   │ (13, 58, 16, 40, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 20        │ 0.094    │ 4.4   │ 46.81        │ 9.35      │ 240        │ 240       │ 12.25   │ (14, 58, 20, 36, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 19        │ 0.094    │ 4.8   │ 51.07        │ 9.5       │ 228        │ 221       │ 10.35   │ (9, 62, 18, 38, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0941   │ 3.85  │ 40.9         │ 9.9       │ 190        │ 200       │ 16.55   │ (9, 62, 22, 34, 32, 34)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 24        │ 0.0941   │ 3.85  │ 40.9         │ 8.7       │ 288        │ 288       │ 16.7    │ (13, 58, 22, 34, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 23        │ 0.0941   │ 3.95  │ 41.99        │ 8.85      │ 276        │ 276       │ 15.85   │ (12, 60, 26, 30, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.0941   │ 4.05  │ 43.06        │ 9.05      │ 264        │ 264       │ 14.9    │ (14, 58, 28, 28, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 23        │ 0.0941   │ 4.05  │ 43.03        │ 10.1      │ 175        │ 184       │ 14.6    │ (11, 60, 22, 34, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 22        │ 0.0941   │ 4.2   │ 44.63        │ 10.2      │ 167        │ 176       │ 13.4    │ (9, 62, 24, 32, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 19        │ 0.0941   │ 4.85  │ 51.55        │ 9.5       │ 228        │ 228       │ 10.25   │ (12, 60, 16, 40, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0942   │ 3.85  │ 40.89        │ 9.9       │ 190        │ 200       │ 16.55   │ (12, 60, 16, 40, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0942   │ 3.85  │ 40.87        │ 9.9       │ 190        │ 200       │ 16.55   │ (13, 58, 18, 38, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.0942   │ 3.85  │ 40.86        │ 8.7       │ 288        │ 288       │ 16.7    │ (8, 62, 24, 32, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 24        │ 0.0942   │ 3.85  │ 40.86        │ 8.7       │ 288        │ 288       │ 16.7    │ (9, 62, 28, 28, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 23        │ 0.0942   │ 4.05  │ 43.0         │ 10.1      │ 175        │ 184       │ 14.6    │ (10, 60, 20, 36, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 22        │ 0.0942   │ 4.05  │ 42.97        │ 9.05      │ 264        │ 264       │ 14.9    │ (10, 60, 22, 34, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 22        │ 0.0942   │ 4.2   │ 44.6         │ 10.2      │ 167        │ 176       │ 13.4    │ (12, 60, 18, 38, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0942   │ 4.45  │ 47.26        │ 10.35     │ 160        │ 168       │ 11.85   │ (8, 62, 26, 30, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 20        │ 0.0942   │ 4.45  │ 47.24        │ 9.35      │ 240        │ 240       │ 12.15   │ (12, 60, 26, 30, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 19        │ 0.0942   │ 4.85  │ 51.5         │ 9.5       │ 228        │ 228       │ 10.25   │ (12, 60, 26, 30, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0942   │ 4.9   │ 52.04        │ 10.45     │ 152        │ 151       │ 9.9     │ (14, 58, 16, 40, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 24        │ 0.0943   │ 3.95  │ 41.89        │ 10.0      │ 182        │ 192       │ 15.65   │ (14, 58, 16, 40, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0943   │ 3.95  │ 41.89        │ 8.85      │ 276        │ 276       │ 15.9    │ (12, 60, 16, 40, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 23        │ 0.0943   │ 4.05  │ 42.95        │ 10.1      │ 175        │ 184       │ 14.65   │ (14, 58, 28, 28, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.0943   │ 4.05  │ 42.93        │ 9.05      │ 264        │ 264       │ 14.9    │ (8, 62, 26, 30, 32, 34)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 22        │ 0.0943   │ 4.2   │ 44.54        │ 10.2      │ 167        │ 176       │ 13.4    │ (14, 58, 16, 40, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 22        │ 0.0943   │ 4.2   │ 44.53        │ 10.2      │ 167        │ 176       │ 13.4    │ (13, 58, 20, 36, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0943   │ 4.45  │ 47.19        │ 10.35     │ 160        │ 168       │ 11.9    │ (12, 60, 28, 28, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0943   │ 4.45  │ 47.19        │ 10.35     │ 160        │ 168       │ 11.9    │ (11, 60, 18, 38, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 19        │ 0.0943   │ 4.8   │ 50.89        │ 9.5       │ 228        │ 222       │ 10.4    │ (11, 60, 26, 30, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 19        │ 0.0943   │ 4.85  │ 51.46        │ 9.5       │ 228        │ 219       │ 10.3    │ (14, 58, 20, 36, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0944   │ 3.95  │ 41.85        │ 8.85      │ 276        │ 276       │ 15.9    │ (12, 60, 26, 30, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 24        │ 0.0944   │ 3.95  │ 41.83        │ 10.0      │ 182        │ 192       │ 15.65   │ (13, 58, 22, 34, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.0944   │ 4.05  │ 42.9         │ 10.1      │ 175        │ 184       │ 14.65   │ (11, 60, 24, 32, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.0944   │ 4.05  │ 42.88        │ 10.1      │ 175        │ 184       │ 14.65   │ (11, 60, 22, 34, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.0944   │ 4.2   │ 44.5         │ 9.2       │ 252        │ 252       │ 13.7    │ (8, 62, 28, 28, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 20        │ 0.0944   │ 4.4   │ 46.6         │ 9.35      │ 240        │ 240       │ 12.3    │ (14, 58, 22, 34, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0944   │ 4.9   │ 51.92        │ 10.45     │ 152        │ 151       │ 9.95    │ (8, 62, 24, 32, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 24        │ 0.0945   │ 3.95  │ 41.79        │ 10.0      │ 182        │ 192       │ 15.65   │ (8, 62, 24, 32, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 24        │ 0.0945   │ 3.95  │ 41.79        │ 10.0      │ 182        │ 192       │ 15.65   │ (9, 62, 28, 28, 24, 42)     │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 4    │ 23        │ 0.0945   │ 4.05  │ 42.85        │ 10.1      │ 175        │ 184       │ 14.65   │ (8, 62, 18, 30)             │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 22        │ 0.0945   │ 4.2   │ 44.44        │ 10.2      │ 167        │ 176       │ 13.45   │ (8, 62, 24, 32, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 20        │ 0.0945   │ 4.45  │ 47.11        │ 9.35      │ 240        │ 240       │ 12.2    │ (14, 58, 24, 32, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 20        │ 0.0945   │ 4.45  │ 47.08        │ 9.35      │ 240        │ 240       │ 12.2    │ (12, 60, 28, 28, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 19        │ 0.0945   │ 4.8   │ 50.81        │ 9.5       │ 228        │ 222       │ 10.4    │ (11, 60, 20, 36, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 19        │ 0.0945   │ 4.8   │ 50.8         │ 9.5       │ 228        │ 222       │ 10.4    │ (8, 62, 18, 38, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0945   │ 4.85  │ 51.35        │ 10.45     │ 152        │ 153       │ 10.05   │ (8, 62, 26, 30, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.0946   │ 3.85  │ 40.72        │ 8.7       │ 288        │ 288       │ 16.7    │ (13, 58, 20, 36, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 24        │ 0.0946   │ 3.85  │ 40.71        │ 8.7       │ 288        │ 288       │ 16.7    │ (8, 62, 28, 28, 32, 34)     │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 25        │ 0.0946   │ 3.85  │ 40.68        │ 9.9       │ 190        │ 200       │ 16.55   │ (12, 50, 20, 54)            │
│ WCP SS Gearbox                                          │ 6        │ 4    │ 22        │ 0.0946   │ 4.05  │ 42.79        │ 9.05      │ 264        │ 264       │ 14.9    │ (11, 50, 24, 50)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 20        │ 0.0946   │ 4.4   │ 46.52        │ 9.35      │ 240        │ 240       │ 12.3    │ (11, 60, 28, 28, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 21        │ 0.0946   │ 4.45  │ 47.06        │ 10.35     │ 160        │ 168       │ 11.9    │ (9, 62, 16, 40, 28, 38)     │
│ VEX 3 CIM Ball Shifter                                  │ 6        │ 6    │ 19        │ 0.0946   │ 4.8   │ 50.74        │ 9.5       │ 228        │ 222       │ 10.4    │ (12, 50, 34, 50, 20, 64)    │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 20        │ 0.0946   │ 4.85  │ 51.27        │ 10.45     │ 152        │ 153       │ 10.05   │ (12, 50, 14, 60)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0947   │ 3.85  │ 40.64        │ 9.9       │ 190        │ 200       │ 16.55   │ (11, 60, 22, 34, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.0947   │ 4.2   │ 44.37        │ 9.2       │ 252        │ 252       │ 13.75   │ (12, 60, 22, 34, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 22        │ 0.0947   │ 4.2   │ 44.36        │ 10.2      │ 167        │ 176       │ 13.45   │ (10, 60, 24, 32, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.0947   │ 4.2   │ 44.36        │ 9.2       │ 252        │ 252       │ 13.75   │ (9, 62, 18, 38, 32, 34)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.0947   │ 4.2   │ 44.34        │ 9.2       │ 252        │ 252       │ 13.75   │ (13, 58, 26, 30, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 20        │ 0.0947   │ 4.45  │ 46.98        │ 9.35      │ 240        │ 240       │ 12.2    │ (10, 60, 20, 36, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 20        │ 0.0947   │ 4.45  │ 46.97        │ 9.35      │ 240        │ 240       │ 12.2    │ (14, 58, 20, 36, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0947   │ 4.9   │ 51.76        │ 10.45     │ 152        │ 151       │ 9.95    │ (12, 60, 26, 30, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 24        │ 0.0948   │ 3.95  │ 41.67        │ 10.0      │ 182        │ 192       │ 15.7    │ (12, 60, 26, 30, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 22        │ 0.0948   │ 4.2   │ 44.32        │ 10.2      │ 167        │ 176       │ 13.45   │ (11, 60, 16, 40, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 21        │ 0.0948   │ 4.45  │ 46.95        │ 10.35     │ 160        │ 168       │ 11.95   │ (14, 58, 18, 38, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 19        │ 0.0948   │ 4.8   │ 50.65        │ 9.5       │ 228        │ 228       │ 10.4    │ (14, 58, 20, 36, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0948   │ 4.85  │ 51.17        │ 10.45     │ 152        │ 153       │ 10.05   │ (8, 62, 28, 28, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0948   │ 4.9   │ 51.68        │ 10.45     │ 152        │ 152       │ 10.0    │ (10, 60, 16, 40, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0948   │ 4.9   │ 51.68        │ 10.45     │ 152        │ 152       │ 10.0    │ (12, 60, 20, 36, 22, 44)    │
